"","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","Epidish_CCLE.TIL10_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.cells_Subgroup.2.Iteration.2","DeconRNASeq_LM22_B.naive.cells","Epidish_LM22_B.naive.cells","CBSX_LM22_B.naive.cells","CBSX_LM22_B.memory.cells","B.memory_Subgroup.1.Iteration.1","XCell_Macrophages.cells","Macrophages.cells_Subgroup.1.Iteration.3","DeconRNASeq_LM22_Macrophages.M0","Macrophages.M0_Subgroup.1.Iteration.1","Quantiseq_Macrophages.M1","DeconRNASeq_BPRNACanProMet_Macrophages.M1","Epidish_TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M2","CBSX_CCLE.TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.3.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","MCP_Monocytes","CBSX_BPRNACan_Monocytes","Epidish_BPRNACan3DProMet_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.4.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Quantiseq_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","XCell_T_cell_NK.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_NK.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","Epidish_CCLE.TIL10_NK.cells","CBSX_CCLE.TIL10_NK.cells","DeconRNASeq_TIL10_NK.cells","Epidish_TIL10_NK.cells","CBSX_TIL10_NK.cells","NK.cells_Subgroup.1.Iteration.1","Epidish_LM22_NK.activated","CBSX_LM22_NK.activated","DeconRNASeq_LM22_NK.resting","Epidish_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","NKT.cells_Subgroup.1.Iteration.1","XCell_T_cell_CD4.cells._Th1","XCell_T_cell_CD4.cells._Th2","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.2.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","Epidish_LM22_T.cells.CD4.memory.resting","CBSX_LM22_T.cells.CD4.memory.resting","CBSX_CBSX.Melanoma.scRNAseq_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.2","CD8.cells_Subgroup.2.Iteration.2","Quantiseq_T.cells.regulatory","XCell_T.cells.regulatory","CBSX_CCLE.TIL10_T.cells.regulatory","Epidish_TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","T.cells.regulatory_Subgroup.1.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","MCP_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","Dendritic.cells_Subgroup.2.Iteration.1","XCell_Myeloid_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.activated.cells","CBSX_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","Epidish_CCLE.TIL10_Cancer","DeconRNASeq_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","Endothelial_Subgroup.1.Iteration.3","Plasma.cells_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","MCP_Fibroblasts","Mast.resting_Subgroup.1.Iteration.2","XCell_CAF","Epidish_CBSX.Melanoma.scRNAseq_CAF","CAF_Subgroup.1.Iteration.1"
"LP.01.44",0.540043689905779,0,0.886687017935531,0.430493527186565,0.0796754663915628,0,0.417322314406669,0.202146756551413,0,0,0.415657011031327,0.41475476990841,0.518694563549064,0.504339333774583,0.293934487101476,0.741362629841223,0.800230137381582,0.964861621627952,0.82755867881484,0.562098899467594,0,0,0.706855729387593,0.494345850656538,0.358765346110264,0.776740165522789,0.0816486527833172,0.464691360881048,0.153321985220104,0.325739942756247,0,0,0.336172990340705,0.272823830428924,0.216006792338158,0.461558544582814,0.554104689449715,0.667595711484328,0,0,0,0.515336518782248,0,0.23117936114098,0.339229621206607,0.891376016872736,0.313332717075052,0,0.122548390862296,0.159465017933986,0.767594683571371,0.166459943842063,0.0838645123565719,0.0178985322516392,0,0.438880492730767,0.48802129972539,0.274682455329184,0.0410344814309692,0.090060187524106,0.549446528132607,0.503963824402824,0.402607241823455,0.167025873852597,0.328054073717926,0,0.0291666525418514,0.28078071079636,0.129420772578833,0.0813850223949767,0,0,0,0,0.534401252697466,0.303940845855276,0.469569148893118,0.342076648027177,0.75765031127042,0,0,0.00586931692508964,0.48625434867833,0.358674441604398,0,0.124779897500352,0.566195376353932,0.49194606043633,0.973018208279055,0.208628530635341,0.380750261918481,0.387733183628621,0.155832593554409,0.951855379367623,0.449334679446679,0.902331952267321,0.979993790426292,1
"LP.01.45",0.679061081758652,0,0.910692969029828,0.96499210660492,0.251124653090913,0.692311673003165,0.649251032428773,0.624648775561928,0.035838725021554,0,0,0.175168387513774,0.448520646769024,0.164242520351643,0.0592489233108513,0.73975845271863,0.990545542646604,0.486525372115495,0.431023097397401,0.688197825187046,0,0.0933670096658318,0.339984027040279,0.467831549575005,0.231163508535671,0.670321415513611,0.00236395629278169,0.0854418950015052,0.226125829196879,0.019712018205668,0,0,0.179959455764778,0,0.213121878746978,0.0640621372066505,0.453785720150001,0.731676034876039,0,0,0,0.646984749468061,0,0,0.405186690661301,0,0,0,0.309226689233449,0.0881481815202367,0.609876558769544,0.157490094801093,0.15596466172829,0.27895265119913,0,0.914873433138492,0.608715717478534,0.293395703624656,0,0.195043279049472,0.648730141176597,0.687915444892523,0.524082053585664,0.493912332965468,0.389007128753036,0,0.124125308557361,0.0643190151200526,0.323880236128326,0,0,0,0,0.198102851456302,0,0.521015578561828,0.488492320271278,0.397781126240448,0.282343143242515,0.0330335077395925,0.664844741951959,0,0,0.444155937063327,0.0802131187214217,0,0.965697742843273,0.887456118319642,0.986118273711573,0.380655635377946,0.326021456565378,0.483085593493285,0.524663903542364,0.781415820637927,0.785980468565853,0.17768540097946,1,0.756078813812384
"LP.01.46",0.230547618761783,0,0.816363405260397,0.39777072078174,0.089800120530412,0.330836721604418,0.507768595936401,0.325813797192229,0.133987298234243,0,0.296023908835267,0.717506546862419,0.155669015149238,0.284701864216162,0.259891146669066,0.721809850330387,0.334312155933444,0.175664313022305,0.395465308498659,0.675595584160039,0.3215532575533,0.423730759087453,0.738302828221111,0.655133824528924,0.746537688452863,0.735463074157912,0.148850976809386,0.422441054365844,0.0328573675207708,0.301576621330946,0,0,0.257554282920216,0.289881914030022,0.218247107972048,0.0927916166968854,0.366174035581202,0.987105436194243,0.763893238410284,0.144424667599857,0,0.648055462641584,0,0.0890249578826953,0.55157673567627,0,0,0,0.163471596665748,0.355233638199898,0.0491973964513705,0,0.106791614396945,0.0714748451970523,0,0.792943601975713,0.686013347203141,0.591479883553254,0.655490074800135,0.0276201097702367,0.698547344582841,0.820867184993948,0.913750862250637,0,0.935041692048455,0,0.0655093981377757,0.379902924613145,0.22393543106021,0.696615600754604,0,0,0,0,0.505294264283536,0.175579490012465,0.765521953219074,0.724387311519443,0.575747519220364,0.444260004257349,0.3776157101439,0.122636962007506,0.119281037502088,0.635544393173896,0.334414355159594,0.420211532977736,0.277908046932293,0.795097777655066,0.941412245576656,0.256599264969496,0.313119868764504,0.16418788879808,0.347066730816943,0.633580743310886,0.0238736773327939,0.444416278421626,0.55125957016612,0.676921166502466
"LP.01.47",0.278666101049091,0,0.826419000295326,0.323190433593974,0.119697161386244,0.179601506818533,0.138405525459499,0.159904205483226,0,0.195071351098321,0.348684115336512,0.699593356277691,0.161659486385981,0.35688079692213,0.210366505891451,0.796774723870626,0.488730214622265,0.0552579619956458,0.620533149509884,0.794976824872779,0.205134695603165,0.583542409788604,0.539911799556802,0.601079096239063,0.72407834983887,0.799421626808779,0.132303618931034,0.687889870164986,0.154750719049676,0.293826774435934,0.0155797573057424,0,0.377385593566911,0.452292686669808,0.233654528016388,0.101421297013728,0.147599780910308,0.834282877941117,0.266095735830612,0.53721727631128,0.105691233289498,0.643339975287479,0.229774641121651,0,0.576627382564733,0.477180955000746,0.224310350454323,0,0,0.00184346286468548,0.297632407230882,0,0,0.044880909416232,0,0,0.753793521348331,0.627226591907461,0.136747123273266,0.0101839934116951,0.875375820730179,0.787234869007254,0.894745286513496,0,0.391573030023932,0,0,0.266239872796549,0.356850661188413,0.99338220853415,0.286779025259954,0.362365333518656,0.97844117473758,0.805097794623974,0.470776760871805,0,0.218038177119264,0.736301038582129,0,0.495785596385449,0.659318469996091,0,0.25083277157892,0.824728357971069,0.842228970390665,0.758076232819921,0.256361709731684,0.697893655482145,0.951328542405838,0.271781662002071,0.267683027448761,0.0200502757891644,0.386190362759416,0.668109568604448,0.613266564027684,0.184144189386723,0.580389327873416,0.688896029604413
"LP.01.48",0.59339787825909,0,0.813276142637465,0.357590984115905,0.000618342998278299,0.152298283600989,0.24301661026507,0,0,0,0.396196561377946,0.537771114520505,0.606913656281843,0.635534160002914,0.0391781333572546,0.854003021110393,0.296474423886517,0.13344580668458,0.257473189026247,0.616758391323823,0.107251950840201,0.928972610275805,0.564641403382032,0.915344870141638,0.405915949875451,1,0.0784650277255728,0.540696217585578,0.334808480311824,0.0851949008656536,0.0249496065696899,0,0.796215842023283,0.877901797804523,0.847655110372934,0.86657795893336,0.896110014996442,1,1,0,0.109801042134817,0.491158921439434,0,0.00574261079418243,0.0363419468195164,0,0,0.752229838588678,1,1,0.378798730188165,0,0.736379048035168,0.31700629131714,0,0,0.178636005061526,0.246591026953446,0,0.04745622909777,0.131388275277737,0.45456302989986,0.576007734547382,0,0.574519673364882,0,0,1.34785236958856e-17,0.0189141169481432,0,0,0,0,0,0.106514427596143,0.0601596366580624,0.0851529910432177,0.466510033381245,0,0,0.0742952225770396,0,0.101632397531683,0.52153653791281,0.0460743286335594,0,0.783464720009929,0.708720319342142,0.983563054121699,0.305997703289487,0.322370123565568,0.190032371416382,0.600063226989103,0.823646158056206,0.045536670660776,0,0.78621577180057,0.657180681484037
"LP.01.52",0.847201316203506,0,0.931149455632325,0.406340812741382,0.0608170150774836,0.0491544462436958,0.0966587706198374,0.052231085961338,0,0,1,0.892756686173767,0.46398531284624,0.949290334287334,0.277469394690943,0.855986576198113,0.448531723158828,0.179064245603342,0.706179937634084,0.706880726779844,0.435165204263381,0.986384059568861,0.885975607153283,0.76851455096518,0.84050895618133,0.84994101330135,0.111332836247121,0.631176340223618,0.211598606475644,0.348439961575873,0,0,0.563395607318834,0.596862991565533,0.280339582637694,0.207547296399127,0.414566049410749,0.833045885827461,0,0.748247747905923,0.417102039039151,0.746120674573175,0.446030973948847,0,0.549539891735391,0.280123706339039,0,0,0.212431933254079,0.496155976640981,0.470076274515664,0,0.00744168529981922,7.55712398242504e-20,0,0,0.509311604432662,0.429984747045988,0.0235937344668717,0,0.505309798866339,0.624650891765132,0.523462536646521,0,0.325286559818374,0,0,0,0.181563428528873,0.0527362562333673,0.104468285061438,0,0,0.0275093790060467,0.19518026677416,0.192196940542957,0.29019217716171,0.605001301308745,0.765011417855622,0,0.262534904460516,0,0.51723931773393,0.46431610924812,0.346198455338903,1,0.285472943021541,0.698594469007039,0.938767587784574,0.233078090507231,0.199574955445867,0.118895059443696,0.186753450066487,0.774361430182817,0.538045214649884,0.600399138813216,0.66958381175045,0.68547454645899
"LP.01.53",0.380950448151772,0,0.874000262784175,0.610503124486651,0.0241360563039195,0.305354077266298,0.89983271172479,0.523795504586643,0,0,1.50289162065789e-17,0.231011803801976,0.465388660092037,0.471570949923768,0.156600143172556,0.663721349618076,1,0.240467833294149,0.546318600808764,0.689177982406845,0,0,0.264471657871809,0.411828130678239,0.2746705362683,0.717984013383035,0,0.309321590707262,0.218062036586871,0.382015349230575,0.0296644954777301,0.0349252533112375,0.268530630223684,0.104067697434885,0.342831771678037,0.325878793745871,0.296592479013087,0.69333880832242,0,0,0,0.683156208670926,0,0,0.314485931273156,0,0,0,0.519270189335873,0.477095483609963,0.703505548548437,0.986723053930814,0.180561136734724,0.0216441352896597,0,0.728222008201284,0.731905351669382,0.264415989759687,0.0762387866746665,0,0.498467823731386,0.734592526675043,0.853332418729402,0,0,0,0,0,0.107388599545446,1.42821841731603e-18,0,0,0,0,0.504232245166137,0.296673338679506,0.446680007012607,0.453286516291308,0,0,0.236549020980389,0.151747833151559,0.0576994282398481,0.536616092780698,0.216015213460249,0,0.83710240709,0.75960908519164,1,0.445140735018754,0.788130401107768,0.152498262072283,0.275425577241684,0.927729160725108,0.276762736246743,0.552750851117971,0.918032024654804,0.87498133246323
"LP.01.56A",0.717661994550329,0,0.90428680830948,0.379756365880298,0.0526102749292536,0,0.253359884804111,0.455542496954759,0,0,0.69854302343674,0.7026250291868,0.0736981548629132,0.447978279733581,0.579440063910621,0.695358106473087,0.627723710807214,0.637352460773267,0.82733679366635,0.639995588525588,0.15675106803738,0.0843410584285605,0.792025826719692,0.668252714257839,0.582263713670463,0.802410439375171,0.0887101250267798,0.636506234560362,0.111805082125547,0.31264271513438,0,0,0.382173192382343,0.0185929751642311,0.100980789687406,0.352438208422613,0.627044585962148,0.850981852595646,0.098426098532722,0.0491421122175422,0,0.593718140834905,0.373155665355233,0,0.340395973523469,0.569428186388979,0.0533732261100448,0,0.271732614209537,0.247273477071455,0.49645454383984,0,0.156090997006398,0.0583635861148043,0,0.407330859423298,0.463102092076629,0.378465288716851,0,0.304522111915902,0.424579013378715,0.52893717869379,0.448673047344239,0,0.484021574735905,0,0.124019004415651,0.294866598593367,0.694522321358099,0.733476149953401,0,0,0,0.167543081018102,0,0.998113001443611,0.712642945603447,0.685775618160739,0.423835586971945,0,0.283667124148818,0,1,0.440662033151131,0.215673877144867,0.883963871950794,0.644988148412674,0.585387819714942,0.963579026401865,0.289684787909918,0.334439276355404,0.0973870674720299,0.075417700690865,0.77999235939396,0.363702115066973,0.239363490568443,0.731365288690234,0.790165962845441
"LP.01.57",0.362995753409716,0,0.91034847306473,0.534141067068346,0.392846302072918,0.237164369829169,0.291458482717382,0.224017971792689,0.192738518480393,0.710329642783689,0.309205819585332,0.600007593229426,0.0845721433106043,0.425507251354628,0.200294521856819,0.765923700685978,0.665041832604794,0.46729679923311,0.686039502916845,0.692372958748492,0.471270893414816,0,0.642290272811094,0.618561009520546,0.586077729323487,0.700873912329059,0.136650669058761,0.51550705471334,0.0413451030505317,0.17872824265241,0,0.126748321380997,0.366364131459864,0.225658559920112,0.146562596833899,0.035501047476665,0.384070796468943,0.705528655307875,0,0.449643112270911,0.134410275632822,0.52850918029755,0.207421008332992,0,0.462224081883639,0.292195489967595,0,0,0,0,0.517508008023202,0,0,0.0562382833203276,0.189941443223333,0.729329826424309,0.29247807941277,0.468161309607841,0.129570237854043,0.383056381632377,0.674278723986547,0.547164478771451,0.550805436526739,0.481292766301919,0.220060527601746,0,0.348273610910025,0.424974560869216,0.293172539644914,0.387876830415706,0,0,0,0.334980621154256,0.541645407708917,0.0467086794201506,0.375081656795082,0.631274454642334,0,0.0212027990016966,0.69423589721184,0,0.561411606150722,0.640516639233296,0.398185704380019,0.362579965976745,0.366718289646562,0.521577629670569,0.881436060206276,0.238848709461299,0.329781087789468,0.330909216776267,0,0.694519809706995,0.375692427812244,0.490708113115916,0.723070633415477,0.756006571076455
"LP.01.58",0.509920079925761,0,0.925112171636599,0.805229976617554,0.435175165546014,0.512864350275713,0.470499539496847,0.193706089103114,0.573737649613588,0.193784444373475,0.162384449661035,0.273478364954594,0.185424976221444,0.190056141298371,0.285862958339139,0.72543898687831,0.697164468195935,0.319796013713092,0.74256738733853,0.688384057166882,0,0,0.514249066404882,0.477017818608037,0.41944264285541,0.66685982129763,0.0489810521769901,0.420638849563851,0.0276539130302607,0.174161436787024,0.0841424386348368,0,0.393560096160442,0.302482202100781,0.235495320980065,0.0556552011206122,0.34205065715092,0.707069995637384,0,0,0.0352048162185348,0.48124165363872,0.0669093820563871,0.0560448573927053,0.386274702110632,0,0,0,0.2072117190199,0.231873677461126,0.670358520546634,0.070310703168287,2.62124226264678e-19,0.166343609410548,0.336510212463815,0.597449108427086,0.390367621323896,0.465507768549038,0,0.303793252895674,0.533077191457546,0.623123478002421,0.494498762573372,0.138199450604754,0.165761300416523,0,0.0782367530847173,0.135210657190216,0.504053101922197,0.258059723813685,0,0,0,0.15943356910731,0.173215527171623,0.0927109099164059,0.466736493599528,0.597793311120697,0,0,0.298831501279157,0,0.203686034631084,0.789815551695921,0.613389406956258,0,0.688551411939768,0.526958563168722,0.927355761593426,0.230774266584043,0.455676106801578,0.535690573993341,0,0.774894038511152,0.333315922780535,0.46968303729577,0.880120180915687,0.814060207053374
"LP.01.59",0.486065428238531,0,0.559646173697772,0.358352320852359,2.12662887025609e-18,0.115407738026067,0.451251941923615,0.238487781091819,0,0,0.309850964602958,0.357880026772761,0.00390244365158915,0.206107562194905,0.0718671024255956,0.611870408885158,0.408517776782442,0.100087972102143,0.424131091410815,0.725192794917229,0,0,0.862141193742691,0.721267155386269,0.312741804513194,0.834232646935099,0.0713729888561955,0.601999053051974,0.916362743755488,0.0903259762023338,0,0.345318005561234,0.398362799590329,1,0.98508727626253,0.110627086837989,0.604307954516708,0.794686451254325,0,0,0.0202226667970369,0.590693087171581,0.161646986014575,0.0952744426842421,0.171095033173581,0.190564101552733,0,0.752594540841674,0.611931632819711,0.460155623119521,0.5022889786841,0.161077625886379,0,0.268997326432239,0,0.329851690234073,0.127112742591773,0.227502200891607,0,0.152425322484988,0.402234019971953,0.548694736840006,0.256077662338386,0,0,0,0,1.20298484932975e-17,0.0753592901211177,0,0,0,0,0,0.354556744157333,0.0891575602107794,0.124592039155847,0.316728757819031,0,0,0.0838536217965175,0,0.0560198907258608,0.557562354972332,0.198812915634912,0,0.762067566836035,0.582774421854576,0.976871888695435,0.551397230372254,0.50204629440114,0.212196364361305,0.111061011941175,0.865787595612314,0,0.339839520857837,0.950437371262762,0.795795899070912
"LP.01.60",0.410514651060957,0,0.633213420966572,0.399708818670457,0.0548459635888384,0.180878250906976,0.697316839646898,0.777255155523941,0,0,0.515318554879308,0.550685689123552,0.111290556670082,0.10158393045414,0.0298049492086192,0.746156381431365,0.517600236625229,0.446888993476201,0.354616982275684,0.682201120686971,0,0.464630119388754,0.744705543545018,0.67888391438724,0.445716442755455,0.844858810405852,0.0166507167803008,0.319287556303839,0.725839652549132,0.0458705694694288,0.185880227990584,0.225307007853067,0.120680265687456,0.153458428467954,0.394894194136276,0.199780966906965,0.990794223444313,0.800305104467374,0,0,0,0.435687797415937,0,0.591071308035325,0.140096536867493,0.107446269515809,0,0.776948869294651,0.349427085655211,0.788809056948449,0.525018415305821,0.175225124987434,0.303532052188467,0.418012349894081,0.00757963046833664,0.341723455092916,0.365618704914829,0.271097387235221,0,0.442551436753291,0.350312989316173,0.610568435369117,0.392620559497355,0,0,0,0,0.267216992069923,0.135336142562986,0.462316814404551,0,0,0,0.0980507305630378,0,0.731379342640036,0.614874915079543,0.218546515826258,0,0,1,0.279333381431023,0.0637645441761124,0.756789940931912,0.381335910698345,0,0.973623192767798,0.958979092323172,0.99403315336142,0.556395939436992,0.168510392827021,0.311846062543657,0.763363850472597,0.779238874739018,0.0221016974848424,8.47157214007337e-18,0.864841515558612,0.604656416174153
"LP.01.61",0.827338457189519,0,0.899453953432746,0.538249307548895,0.0939383218675339,0.28342213053114,0.795657020069026,0.648982309551394,0,0,0.0480509657450757,0.67222348238942,0.209213382338245,0.258427411979778,0.19131198532915,0.682529380931427,0.70004919531838,0.0959775695992661,0.508233567850933,0.839821873584394,0.069271897049465,0.512675844715584,0.618661870681976,0.606435412487759,0.395554775494028,0.819234709444417,0.0691828712695918,0.572222168509265,0.238126783693384,0.175470295321261,0,0,0.194972062038602,0.133703699205813,0.325115683317895,0,0.456406797761038,0.735189146180737,0,0,0,0.613696728733413,0,0,0.345216615048777,0,0,0,0.173391754347613,0.202814864984628,0.629823853100931,0,2.67998536613725e-17,0.501740588865086,0,0,0.69614266593494,0.392534280388979,0,0,0.503767165765165,0.719957835762767,0.488282316760402,0,0.485274473307543,0.0345278961118811,0,0.0019405706971404,0.275038090629765,0,0.815708411565203,0,0.0760277668459426,0.022624290997041,0.0413396564203573,0.214608202555444,0.479809391984602,0.617466510960767,0.244921779569862,0.857241220481594,0.738199360828906,0,2.50289883875905e-19,0.785403428646962,0.993097449259546,0.031160170811721,0.972963537598553,0.804461477809183,0.958313408231454,0.280134743674635,0.30931598973517,0.29873028860528,0.431105494302838,0.727779165668095,0.288898972736217,0.269649993075894,0.650881594925628,0.666428387173787
"LP.01.62",0.260503373939549,0,0.851498471362845,0.428275505355581,0.280825001573563,0.795718736197194,0.804641167649298,0.326371540678529,0.609897495954474,0.0203395870237669,0.10699630887851,0.254683637584761,0,0,0.27760389712237,0.668335310752648,0.387417611161714,0.302634870819053,0.508836629140909,0.741104810496668,0.281786496626049,0.0847312812827324,0.542721765149341,0.642145410212426,0.650486882390683,0.683351407263943,0.0671830323887495,0.507679933984219,0,0.529246408764127,0.822091532710528,0.0686633684356546,0.258681504714855,0,0.0226503435187165,0.223748134978024,0,0.79615430734479,0.0570216446578219,0.426869905302709,0.236444615542993,0.576202279653732,0.138831308290134,0,0.46520565660114,0.186052133071333,0,0,0.178853213380301,0.479136930159549,0.414081296610471,0.0976664011681917,0.00110899398416587,0.0151066451430121,0.757602389585942,0.913276200824208,0.786038131374429,0.547139358068129,0.464854095164437,0.128578994157281,0.841125360474896,0.656023407729666,0.88365019975297,0,0.0299550717345147,0,0,0.0316343511440383,0.408695540620813,0.306840753672631,0,0,0,0.420706613097799,0.758157137781407,0,0.466441490494117,0.85409793689342,0.334212899593627,0,0.0516660635648507,0,0.437988679736759,0.649332809190513,0.146614378053636,0.200465445469518,0.329227328591318,0.491452724134206,0.917978980838677,0.181889627378971,0.409908213677634,0.0909342655607421,1,0.817793211984219,0.392901662147557,0.647138085550233,0.792974264324361,0.924519817767776
"LP.01.63",0.218224803843701,0,0.375741777171473,0.372524912493242,0.0117400559488293,0,0,0.0279656103081461,0,0,0.910831018167688,0.469061273034766,0.423478993331803,0.409003828434982,0.116803661887658,0.750644625341156,0.583896344033751,0.914043215301208,0.646899550124479,0.567076380302424,0.00812732537390561,0,0.370060384445359,0.570172971593571,0.215285817304132,0.89212814797362,0.0692811813570885,0.567803361066904,0.752925276103952,0.141347827087845,0,0.158020387822286,0.163160644498843,0.2371675977266,0.343197177688625,0.218535044805454,0.904984791986564,0.618904721417018,0,0.382995363368369,0.0767657286881452,0.667315204888667,0.954504409904153,0.510343273045198,0.308983119471283,0.648579605993462,0.17837251785939,0.866661943956856,0,0.257269853758711,0.58945636261858,0.163852139026182,0.160903014087263,0.359137908898841,0.451565928962009,0.329214210629768,0.229505728455272,0.174245556941416,0,0.332226456647299,0.262607021213127,0.445677405065195,0.753261469971931,0.66273810179868,0,0.424260504732009,0.0685531779087973,0.822356204496839,0.199487963631433,0.0204528100082804,0,0,0,0,0.0755825652731482,0.889390148198866,1,0.280385568664828,0,0,0.827394684622904,0,0.633486887125804,0.513712111747192,0,0,0.754652992929427,0.676935110569469,0.981377909528743,0.544508630904936,0.187686770124676,0.157704983707966,0.216575860515169,0.816632058578455,0.201449736748429,5.07696112883157e-17,0.942491578710381,0.747946909349606
"LP.01.64",0.323513418066711,0,0.824012312765072,0.445856690982025,0.106419321022711,0.0502125696808927,0.439279326203669,0.137110692197908,0,0,0.29438294158057,0.527741097573082,0.121055614758747,0.0545289584787862,0.344695385550906,0.862870000046798,0.589496688822664,0.341167865050195,0.716790364746838,0.599170463609264,0.053374955803119,0,0.300706777704922,0.586235529420084,0.394992141647315,0.785259251500294,0.055232646364277,0.435798864555549,0.015545411749128,0.25179555528246,0,0,0.304474016568126,0.122563617065232,0.190784852066579,0.0209504425342479,0.802274974929066,0.867341389440547,0.267545779702166,0,0.482058581444681,0.698187144931186,0.675632253024128,0.270826650544081,0.430159421283586,0.481285973429365,0.755561268858286,0.481886102984135,0,0.0558110526873084,0.356881625234276,0,0.0198691737632817,0.438875373877819,0.240648136146721,0.376751565834563,0.443920850133066,0.412912025830852,0,0.464807197031829,0.683768738535503,0.638317898088333,0.804897692027334,0.73016387445049,0.831953845808109,0,0,0.795350731523388,0.528639002137687,0.516562780348794,0.268975509294443,0,0,0.142339670166254,0,0.0893258428810513,0.377630147423145,0.583094021745439,0,0,0.767732623644303,0,0.409986062652978,0.86287053044089,0.834085103718801,0.0525580418860298,0.822031475769619,0.639549987724248,0.947406602574287,0.262696913413134,0.20240344989783,0.291345630920283,0.246097576542931,0.713900989067122,0.371532052019708,2.45529151857506e-17,0.825488294223685,0.707989377247638
