"","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","Epidish_CCLE.TIL10_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.cells_Subgroup.2.Iteration.2","DeconRNASeq_LM22_B.naive.cells","Epidish_LM22_B.naive.cells","CBSX_LM22_B.naive.cells","CBSX_LM22_B.memory.cells","B.memory_Subgroup.1.Iteration.1","XCell_Macrophages.cells","Macrophages.cells_Subgroup.1.Iteration.3","DeconRNASeq_LM22_Macrophages.M0","Macrophages.M0_Subgroup.1.Iteration.1","Quantiseq_Macrophages.M1","DeconRNASeq_BPRNACanProMet_Macrophages.M1","Epidish_TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M2","CBSX_CCLE.TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.3.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","MCP_Monocytes","CBSX_BPRNACan_Monocytes","Epidish_BPRNACan3DProMet_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.4.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Quantiseq_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","XCell_T_cell_NK.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_NK.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","Epidish_CCLE.TIL10_NK.cells","CBSX_CCLE.TIL10_NK.cells","DeconRNASeq_TIL10_NK.cells","Epidish_TIL10_NK.cells","CBSX_TIL10_NK.cells","NK.cells_Subgroup.1.Iteration.1","Epidish_LM22_NK.activated","CBSX_LM22_NK.activated","DeconRNASeq_LM22_NK.resting","Epidish_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","NKT.cells_Subgroup.1.Iteration.1","XCell_T_cell_CD4.cells._Th1","XCell_T_cell_CD4.cells._Th2","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.2.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","Epidish_LM22_T.cells.CD4.memory.resting","CBSX_LM22_T.cells.CD4.memory.resting","CBSX_CBSX.Melanoma.scRNAseq_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.2","CD8.cells_Subgroup.2.Iteration.2","Quantiseq_T.cells.regulatory","XCell_T.cells.regulatory","CBSX_CCLE.TIL10_T.cells.regulatory","Epidish_TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","T.cells.regulatory_Subgroup.1.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","MCP_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","Dendritic.cells_Subgroup.2.Iteration.1","XCell_Myeloid_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.activated.cells","CBSX_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","Epidish_CCLE.TIL10_Cancer","DeconRNASeq_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","Endothelial_Subgroup.1.Iteration.3","Plasma.cells_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","MCP_Fibroblasts","Mast.resting_Subgroup.1.Iteration.2","XCell_CAF","Epidish_CBSX.Melanoma.scRNAseq_CAF","CAF_Subgroup.1.Iteration.1"
"LP.01.66",0.253294910293317,0.230122840580383,0.869034849000116,0.732260158773531,0.815173412047164,0.468879343378797,0.555250839078691,0.607324074617192,0.232847699495401,0.711399303653444,0.242382194409545,0.54777456301542,0.164871970899722,0.506557470344866,0.236003677937833,0.769045763045301,0.451252789214198,0.462083492652744,0.618019207290679,0.574548999522589,0.157915200770865,0.197533075532975,0.437255031109154,0.639959026545892,0.509807633440844,0.723871150830225,0.174250609938999,0.445688148520845,0.0363744663974256,0.0863149937593141,0,0,0.305282074296269,0.199618716120058,0.114534508949345,0.0840950970273868,0.489769276530951,0.711275069426368,0,0.646655680398906,0.0407333392801743,0.446422434470913,0.482747737052409,0.0549310766611466,0.450746282626704,0.186873219644101,0,0.0442606155078862,0,0.275293190801653,0.325665379073013,0.0334038387125796,0,0.0646285984713826,0.433376960079211,0.517213860106217,0.42748673031827,0.541654255683372,0.174231920894813,0.378961068300026,0.677518434876649,0.423465153241826,0.484670589597486,0.57307198329562,0.115489791301924,0,0.456114479578696,0.412610758692997,0.412048120905526,0.231877112717681,0,0,0,0.237889319327219,0.55466463810887,0.0123194082819042,0.383018769956824,0.473565176133164,0.776044690674126,0.316269429450529,0.266458334154298,0.0249679280776992,0.435894644968285,0.458142263768096,0.381388535890783,0,0.435360860008337,0.490473058668071,0.857691787331253,0.252748492351811,0.27467514871782,0.541904744247025,0,0.644973302510915,0.208082606072036,0.311271382884298,0.728161546008599,0.718172855300937
"LP.01.67",0.230130574093239,0,0.803292726590727,0.425743956738486,0.237441987318481,0.238708971881123,0.569904773076137,0.227539879869611,0,0,0.0837147456474481,0.426999950069582,0,0.177632118661099,0.58827502179437,0.702304846104628,0.403026633579943,0.125038376913624,0.584158525853266,0.794030879750707,0.0891456147727948,0.0927375282385561,0.439410303674274,0.48957751117309,0.490439897575463,0.689482205671006,0.119662637816138,0.464139187707865,0.00559044368352516,0.243124212537765,0.0883230525753566,0,0.880474228705109,0.674616989218488,0.361994180689889,0.233248954445701,0.162217583242668,0.845341018827862,0.307675775037451,0.667989123392544,0.276161062993948,0.641743539835144,0,0.200041367854353,0.720236338187146,0.0404912139115837,0.0455410052983484,0,0,0.105370958677679,0.360956630087267,0,0,3.89443237029273e-19,0.899292568875636,0.712704194047962,0.862096247394456,0.608849065910507,0.738972787836417,0.0425036777925813,0.766329457198533,0.815802096591045,1,0,0.194085525006554,0,0,0.0965877912194832,0.714652639879273,0.741665454310222,0,0,0,0.43950429824269,0.237390424975863,0,0.449822873558514,0.767658351131095,0,0.225206130311387,0.29188354270515,0,0.279665045425566,0.743098041400743,0.331391783522675,0.0193994386321794,0.0684133972468687,0.601246505499648,0.896663747820436,0.179461935912766,0.512208378268424,0.162633335431217,0.184316518738795,0.718044245862811,0.678546598792268,0.740614617679524,0.559384793397133,0.767040574623324
"LP.01.68",0.365303044646974,0.0735855710912088,0.917034298887006,0.370579755391429,0.414785943362353,0.334603610993075,0.407979783976842,0.387151709448321,0.131547107448297,0.69184412792232,0.309944313828627,0.794574660868228,0,0.597508519807573,0.202013064373565,0.602744073002001,0.423326500006425,0.0905875096511152,0.599289055572234,0.961979911497725,0.669055356547709,0.290512990848746,0.713988517294961,0.646842636167426,0.69389349146148,0.729204173285929,0.213755897461179,0.741357949912206,0.0607052833417718,0.33432560149911,0.684843378348063,0.050711257264475,0.793782068000001,0.601313927568853,0.333246217317222,0.176146627644102,0.394030444839853,0.896708427525576,0.675392648833595,0.479386606837322,0.0638781873658134,0.579563631427988,0,0,0.60864312235768,0,0.12532235250919,0,0.158838422655687,0,0.213397805488382,0,0,0.00231378436046038,0,0.391345143711252,0.548001257198301,0.61829119371735,0.458898503982493,0,0.692520945843896,0.640543587342597,0.645668387783091,0,0.392935441294464,0,0,0.174250112945189,0.465186872001626,0.281369587391767,0,0,0.0405937742499896,0.425877450987323,0.173031800816078,0.104484682342224,0.348914482354923,1,0,0.249826617864779,0.0569259468168801,0,0.390236127358891,0.77869341872697,0.287204880677485,0.831332660006023,0.0894288807490079,0.620023769173778,0.87307908861974,0.157101191382881,0.593821663830502,0.0350681997763516,0.290866430046194,0.555874506382497,0.608090363606294,0.411430974605776,0.440780377597499,0.607393688927827
"LP.01.69",0.204705631944391,1,0.902831872031669,0.42535436889639,0.671920767144461,1,1,0.549913348016151,0.866268472794608,0.60817716787561,0.248484701561583,0.979175642295942,0.118909742574166,0.119433710229375,0.475021807334611,0.734729746756445,0.190642373239056,0,0.292247336683564,0.536279423358082,0.333418716448447,0.604461110413512,0.317432087902913,0.492964725225247,0.648819867312425,0.874233531611323,1,1,0.0537849899759651,1,0.0527319632902154,0,0.390885921392411,0.346480051763479,0.226119663638891,0.596693174574564,0.95058192799967,0.887583901755133,0.563075488064459,0.540749938972818,0,0.172915993169114,0.0419076986978849,0.0669815526114511,0.378658253202266,0,0,0,0.363900891179607,0.455558868955851,0,0,0.0311445372444439,1.88677346871951e-19,0,0.891025487909672,0.966389771408936,1,0.803941039545155,0.156818264111638,0.828437552987631,0.583471649836294,0.70427717180303,0,0.389935800432824,0,0.0209045038314401,0.181526017079409,0.359962249626819,0.396644405411237,0,0,0,0,1,0,0.300107465940071,0.716054278536661,0.435066142970725,0,0,0.496688273009756,0.256408867519284,0.496966987765814,0.169842162773603,0.17136099550538,0.101104894586396,0.740178284453165,0.545092141468022,0.247155933353639,0.0923360392334098,0.0744967537275161,0.442995477980883,0.29852437668546,0,8.40717006412338e-18,0,0.142805356977038
"LP.01.70",0.65063138459561,0,0.895134724955502,0.394116156290304,0,0.0550496067189671,0.365127240305868,0.0428426073948724,0,0,0,0.331274004911127,0.248528414740816,0.358844271650596,0.427021245601284,0.614633629911401,0.596645978673344,0,0.407017865522776,0.952278054623787,0,0,0.673443070439909,0.990075248954099,0.66062787636804,0.832728245522171,0.0603114660464669,0.565813919598676,0.359000646316269,0.320052315540616,0,0.697584232785488,0.537864071828075,0,0.290334940194091,0.0568499834789174,0.560201768972199,0.931677091574853,0,0,0.025117807765832,0.803462391542455,0,0.0808235723497819,0.254064684737779,0.552482451332882,1,0,0.283189186324875,0,0.372916904985551,0.112893523065725,0.299449275113322,0.152298280483692,0,0.4430831820787,0.535585953124579,0.211619845688096,0,0,0.532928588390028,0.683607122876182,0.700902822715922,0,0,0,0,0,0.411107878626679,3.40675710619665e-18,0,0,0,0,0.00998707223098765,0,0,0.459070501194606,0,0,0.076302281092023,0,0,0.726948429304284,0.457815475756933,0.0211566627854486,0.921742812936201,0.720944817305808,0.990667684332649,0.258008224749135,0.751849974814598,0.198371882626458,0.583982870955682,1,0.377167832472133,0.391050413993584,0.89461209528917,0.962739284317043
"LP.01.71",0.294340525212236,0,0.870387171096509,0.688071231026695,0.237585000033614,0.317057221127891,0.204605496298833,0,0.494700221111551,0.606295929339441,0.188062400798367,0.37533314102139,0.548942645018303,0.52546678922598,0.146153093979311,0.889667502060083,0.5829870350384,0.570270637179421,0.559667894928631,0.479461915290924,0.144210015752069,0.169449844969205,0.624347682943512,0.602692054316729,0.468180077663884,0.661453150502741,0.0337707341210439,0.383910551452037,0.00869313351893529,0.0652344956666435,0,0,0.428453356250104,0.117023649828426,0.182867924431986,0.0513016162814433,0.471278980790998,0.74856187271105,0,0,0,0.430545967231316,0,0,0.332652802965138,0,0,0.28927381874464,0.463763355082204,0.25055713336042,0.522952421042873,0,0.00265062439758824,0.0769453424017357,0.0337804487808235,0.752049943662616,0.442060259243185,0.475323598189816,0.169657075544027,0.218117066778569,0.78721445643884,0.614753667273935,0.674697612875844,0.295023517063052,0.755682663878812,0.607720694498709,0.337822596552049,0.352092480244844,0.327613097173953,0.259911369583781,0,0,0,0.421613172879501,0.447288069552302,0.416854460874829,0.409163522515633,0.403696787799984,0.654898281035692,0.129082601321125,0.144339118279319,0,0.344379783967017,0.388434835047724,0.155797145820829,0,0.630620966034198,0.554382129698373,0.902728870660328,0.255024914537893,0.230011027085687,0.285891704694345,0,0.767230559446228,0.195386359759858,0.426107139969286,0.918854051034184,0.890525016435824
"LP.01.72",0.279103814210104,0,0.621843602929689,0.549825214730357,0.0336748940512096,0.138560532347664,0.38978120715541,0.337859561615666,0,0,0,0.485377314716201,0.115360709912745,0.0665528754248679,0.105682380762281,0.646790822135688,0.467301982760629,0.707565367449399,0.424417922580462,0.630642493054745,0,0,0.323827205318462,0.401751120460393,0.0982644174628148,0.842974291455233,0.0495596773116376,0.50597760614594,0.523436768770553,0.083218871297597,0.461112756903959,0.401976077229871,0.165229537425762,0.183124573746902,0.481939621803292,0,0.974536433319218,0.586546279413948,0,0,0,0.601137525728443,0.639548256979515,0.00382617901070906,0.181406135953241,0.383037719209582,0.306108014010226,0.326308848647831,0.686731504777729,0.426178835067115,0.900728414855535,0.930046782149926,0.432372381567762,0.680721921863874,0,0.311397296290997,0.380502928295997,0.147204967349745,0,0.568420461110467,0.29092978305217,0.59600245529314,0.603439487102578,0,0,0,0.0583933130795288,0.272258415551489,0.146318023938512,0,0.161859815765642,0,0,0,0.143680294707945,0.285923765678744,0.73925108524261,0.267204642899741,0,0,0.871567821963019,0,0.0498141864939006,0.662442322112584,0.0756754828490507,0,0.964565722854879,0.790295016462748,0.977627758323141,1,0.261921777911584,0.220404402321428,0.218559015667648,0.747843710972093,0.0823138725235716,0,0.914633195046813,0.530236913796138
"Test.FFPE.01",0.499249920001069,0,0.856262342717852,0.653424850321768,0.22779285896556,0.34438846396278,0.564760112475466,0.517350092831728,0,0,0.161899062069762,0.449954310268253,0.427503404006365,0.504816908457073,0.44183319150725,0.766738622073641,0.734634486937514,0.116219802541825,0.61608126069855,0.675594349932236,0.141113039368461,0,0.311462316232301,0.359761900816928,0.346595395641079,0.688272531878277,0,0.296950591647485,0.112814080264584,0.181007943147397,0,0,0.467971439400238,0.470922061519273,0.379612325548813,0.43595881702873,0.605574054943667,0.873223029681784,0.468870356982973,0,0.0635552565971128,0.571887067955105,0,0,0.350500251363074,0.0840160767593107,0,0,0.35913372387719,0.356726404069889,0.482564024646014,0,0.394569887838023,0.110395510332779,0,0.606122776570985,0.50615415459869,0.440987498052742,0,0.25063094773347,0.587493575633385,0.624332932260854,0.828735166979001,0,0.71992926026025,0.134185084367415,0,0.0990791271209563,0.408572396544633,0.598007570705954,0,0,0,0.0703251468390828,0.174796755925057,0,0.424080071326122,0.422516691477052,0.50924741249515,0,0.34453587634055,0,0.11890514925038,0.721325987069652,0.282519152696833,0,0.802760687987077,0.62857856240742,0.964824579059768,0.282932178854697,0.465987756584413,0.464178838136616,0.0588609682347405,0.728766628761946,0.283982288832368,0.311064221899461,0.750300306449406,0.768024679238381
"Test.FFPE.02",0.333016916702758,0,0.893331230678161,0.711007268178225,0.705823687174692,0.223990768266531,0.467510267762486,0.182488320215153,0.22997652475705,0.645334352078728,0.105034366506303,0.466526042982479,0.0916923477154629,0.294928573137958,0.261939126110602,0.699740126025498,0.65556137787781,0.476397242749955,0.528763069017883,0.580854501247837,0.0640198871014564,0.281003923899131,0.342316517515317,0.496527444334385,0.389598435677853,0.636092682021506,0.115990128503675,0.375868308691553,0,0.0529227251714352,0,0,0.343484462485868,0.118843773435684,0.153787081979069,0.386038288042897,0.60181597896134,0.831682068633901,0.231606483702454,0.202731077380039,0,0.377810820548434,0,0,0.318162910316315,0.254631977553659,0,0.457569167737052,0.202865971326533,0.604489798027609,0.399721807399334,0,0.157548717072229,0.0346963966061804,0.376217443970951,0.502239934150865,0.361057132186035,0.489522722680411,0,0.414456148246741,0.581875290085175,0.431286257551132,0.593651913986749,0.343264951574702,0.290715790523143,0.918972636733136,0.343931301454374,0.545742803600573,0.541150108255869,0.449293898929743,0.22493464859142,0.23501132273367,0,0.625045839288486,0.284560343076997,0,0.578840363954549,0.36256306413073,0.297746381636951,0.325994955236128,0.0247641364772262,0,0.418414509687926,0.408084255815579,0.444960348271995,0,0.583919445837161,0.471574711819652,0.897159135023252,0.183315821664872,0.346328801637422,0.681383805525644,0.064879752598454,0.685799156099858,0.161783043050302,0.197463405009667,0.741271871005059,0.765150670742941
"Test.FFPE.03",0.278471073915818,0.434763019106151,0.809508745020648,0.442628254452616,0.439686578272241,0.327136411635375,0.470402406143076,0.410226419147361,0,0.0377946121184399,0.361457736919732,0.843500370277166,0.343303945440382,0.122058120552488,0.456904650561173,0.934788533003236,0.604370130732836,0.310372908436419,0.759350086813725,0.496977489927492,0.654239895638265,0.0719748895168967,0.626597232180575,0.564509986764549,0.615013418498303,0.688034462603073,0.194950776377348,0.501323464261337,0.0581290595873151,0.391780225296104,0,0,0.514650899755065,0.332432585844237,0.204703403076471,1,0.442069162928502,0.766485352977003,0.291935761283181,0.776812369757206,1,0.494749342128212,0.163174760870653,0,0.523964529485077,0.141019435552042,0,0,0.198002792096818,0.391560580111479,0.391484127827067,0,0.121343450249962,7.76614569294527e-18,0.717228036719644,0,0.472119259572459,0.593363786038079,0.151428223814457,0.0892982474705107,0.58531136358899,0.482704855903102,0.604018064117136,0,0.0971734623482403,0.560169859683443,0.302945886467034,0.276141096698533,0.740135017571863,0.413087259412205,0.687846598314153,0.411690818535256,0.89098874859245,0.83984427118872,0.25935196541846,0.642721775438966,0.654840175918329,0.801275306188443,0,0,0,0,0.678649845771912,0.357904966051128,0.0226236265481268,0.473267452621116,0.149030025258024,0.543709334468038,0.904396273501853,0.143565424172561,0.362118371253138,0.453968565488392,0,0.60903285928768,0.233531177878295,0.303143764385033,0.497325382173513,0.670722345244521
"Test.FFPE.04",0.433405042780554,0,0.934016547668582,0.813929437279048,0.547414174426253,0.137537707998337,0.13497412825909,0,1,1,0.0599706838656009,0.398053071555201,0.276072402085502,0.142177584628576,0.128835146333302,0.69336704626265,0.75376995353167,0.315283536843511,0.563169544889645,0.738601510748291,0.122989434863061,0.291433448144569,0.594444200863717,0.538740013443364,0.518386225264801,0.649421069948762,0.0748886223951102,0.315734763181314,0,0.273066808517374,0,0,0.474523889868399,0.17659270786737,0.193023349025206,0.430041488802595,0.462440750905123,0.849369206831663,0.173339076243848,0.35666621333811,0,0.545588781361785,0,0,0.469192765372806,0.856320622117917,0,0.280324812291134,0,0.251740875711257,0.457471865905262,0,0.136725158528082,0.000640284709325201,0,0.507914450189806,0.451736813213968,0.495544809986303,0.0872145461551868,0.0241475463019995,0.714296149317639,0.526983267319051,0.478037632954068,0.073214254483962,0.57084720733487,0.73439061980673,0.103721938929146,0.250808434312036,0.249326207096428,0.123362904564733,0,0,0,0.420350875208292,0.287446187223981,0,0.394355280202164,0.455488299378333,0.120115520984051,0,0,0,0.101890760602199,0.461859662523059,0.0274166240370548,0,0.556233536645985,0.59866721200827,0.943637934589373,0.177585423712468,0.501350672661596,0.83112622244784,0.270554736714698,0.727523016172464,0.537924197018214,0.4832160798514,0.766532666858993,0.758724921168976
"Test.FFPE.05",0.228399048579101,0.174282837593613,0.876299077692848,0.75570577105392,0.655488092452425,0.161581925078928,0.170516714268976,0.42600312351714,0.0170224513517729,0.854435798339109,0.117134490473432,0.371313145326316,0.395189791731723,0.297447801298343,0.244835589014989,0.740092864481374,0.740365854170489,0.59932688281951,0.79076468937852,0.580659372622479,0,0,0.195527468296992,0.327412303253835,0.162593223128427,0.657694918531344,0.0793743319632747,0.373228876930399,0.00487827998019559,0.1738131059439,0,0,0.262696665096982,0.136974158112381,0.11083044455207,0.296644283386274,0.722810714479604,0.807019398135626,0.186301647316028,0.472664426712507,0.0615906602937492,0.440252271720448,0.290042173120674,0.389043818429913,0.471165272682991,0.554847445197075,0,0.460687132060089,0.106145694360645,0.378679551644484,0.375815383391399,0,0.123718817128884,0.0134181312113102,0.350121667413824,0.557238014563396,0.356329854991592,0.4617104040988,0,0.905605130280933,0.464286994850932,0.354907595014878,0.39532866504312,1,0.222606846304068,0,1,0.834292706701023,0.624784628725582,0.475677767954772,0,0,0,0.354938230039814,0,0,0.548248782832054,0.308627030299334,0,0,0.339782297595633,0,0.505894354680543,0.339778491099615,0.207961132612997,0,0.4474890401167,0.37683438759519,0.892422738401022,0.493722587535469,0.332369897084496,0.79150118173671,0,0.704118069230539,0.133736239263659,0.199143067210848,0.767175054812812,0.753634101557807
"Test.FFPE.06",0.413709803253962,0,0.767808172360826,0.739716561925227,0.104606883355135,0.240512406134474,0.948351077036386,0.379698850108796,0,0,0,0.363091784755121,0.38587656495577,0.118384290558481,0.054075564936617,0.658811629204736,0.711991635424718,0.328670261596367,0.489747735202088,0.668493068762355,0,0.054548013235965,0.370651535296861,0.388727526985097,0.33336629635181,0.668877708642548,0.00158572690157182,0.294236231421707,0,0.0736648906591415,0,0,0.427081387102269,0.319893343916538,0.365158931157046,0.28830287402133,0.106229410168066,0.521665713641258,0,0,0,0.412055705121233,0,0,0.220293583060009,0,0,0,0,0.332740554149218,1,0.583039010984893,0.415377827037827,0.188614550565907,1,0.584809868518121,0.912655035295269,0.428498688687931,0,0.0761719888404883,0.821195978308763,0.882821606689489,0.941377290732176,0,0.334148849846987,0,0,0.183198445362407,0.116834178808179,0.0178716067426602,0,0,0,0.321032741329459,0.214087360087607,0,0,0.406352935921868,0.0193631515414914,0,0.15647089069334,0,6.18163613100405e-19,0.52349143046632,0.216046067181357,0,0.887660743019659,0.744537999264383,0.957974336181607,0.310801665421969,0.322487317296486,0.739999119503095,0.267474965274208,0.838354225254904,0.363668722758436,0.0454252800977303,0.910623412067032,0.78166824306847
"Test.FFPE.07",0.248988200943572,0,0.867879420279707,0.387799038486977,0.244548259936982,0.424911860826612,0.647366015219022,0.148213709758721,0.303780822561708,0,0.300277028008511,0.599603568777737,0,0,0.40754461028851,0.732569702627685,0.50567170123078,0.446705745071407,0.595945722277552,0.537740787580375,0.303939854444735,0,0.528345513212194,0.616942895069776,0.552655047452177,0.699254910862854,0.115553037029366,0.506031335977278,9.20543280269748e-05,0.535091100494035,0,0,0.413047729245232,0,0.101987585153174,0.329619693588084,0.598851026345725,0.785877807352881,0.0279142427403412,0.412135643206509,0.405891616860653,0.607487065563318,0.974153255870137,0,0.434580806869454,0.146284786957459,0.00773964563158892,0.338708833957456,0.349580374170592,0.505761821867172,0.503368599482316,0,0.294519732361927,0.0894513897348838,0.360990016285642,0.756887188055408,0.422398049164916,0.490784882394285,0,0.591101891489231,0.664211797438439,0.508997926532016,0.647373275463023,0,0.322798615293103,0.491895695389928,0,0.573525840091649,0.927009774259818,0.633120479781536,0.721510960942454,0.310891955529167,0,0.405647459712394,0,0.140965324942458,0.486795963758136,0.658467609353003,0,0,0.479344930582722,0,0.939994949366046,0.845614309252415,0.805739489215838,0.0611327365954141,0.681446147821426,0.525856407357923,0.9321264603271,0.218299612294861,0.262276127190998,0.105493876479554,0.0694777338882386,0.655373536791414,0.0910611304339443,0.107173668343894,0.688276979605705,0.681500730520435
"Test.FFPE.08",1,0,0.954177194287602,0.721498699499381,0.369690708737601,0.583451604063938,0.95960068245212,0.890028886506955,0,0,0.0674929577249831,0.441059889302285,0.407702562559863,0.319288179724132,0.146722671616595,0.785406706398282,0.892476196261112,0.492629004307431,0.627039523327481,0.6317018092464,0.018929758724858,0.0626924056671015,0.31551777960891,0.502425943470881,0.336458656849486,0.717156807029089,0.0902410290216706,0.250402656480611,0.0386484515647974,0.153368799785624,0,0,0.226894253054323,0.137055236968257,0.148862439068437,0.170210087434223,0.547191715380342,0.828453850211435,0,0,0,0.480865428366319,0,0,0.310257293644462,0.295651285763779,0.15226236855786,0.229318262704626,0.326220987589689,0.334830070888914,0.623290749977691,0,0.351757955510777,0.0617013535878446,0,0.460776213761564,0.35864119405915,0.369861392274678,0,0.0740461563752679,0.472932560182524,0.626558827023526,0.520369718833329,0,0.459573155823511,0.439766173097667,0,0.213805783725878,0.229113306271315,0.686317821512227,0,0,0,0.339401888782782,0.472291514458174,0.416239223075094,0.655010562447362,0.362979657217139,0.167543110742191,0.289728915171775,0.266891568547541,0.0741723449554226,0.536121683674282,0.435015246344028,0.717781770156618,0.355396902781732,0.88621325028806,0.68732317669373,0.907848796295705,0.226581128939786,0.246626959001858,0.66968944918144,0.341293604903525,0.735726652561176,0.0233359120815432,0.381544540316733,0.854025633762266,0.843377138505275
"Test.FFPE.09",0.80927883194664,0,0.961014889310007,0.456729748469957,0.0826946497451884,0.449265924049057,0.857735327465514,0.0466579685916249,0.120026292379451,0,0.26207829986635,0.443941561387491,1,0.925698679153546,0.232202744683753,1,0.7149694091681,0.0129771679406199,0.896015865238987,0.584786363199467,0,0,0.620550164515006,0.512593506822191,0.394605480538692,0.744797402447204,0.0167824358078376,0.36467861325092,0.253174288475746,0.218739538074383,0,0,1,0,0.250770888302918,0.872172896712169,0.189670047804668,0.762798037183618,0,0,0,0.627133062515062,0,0.0784435563661093,0.351104539409405,0.0722941238759881,0,0,0.188228662544998,0.530431853126084,0.524622612806566,0,0.291995174022754,0.0512027310973088,0,0.164888569030655,0.430054464012379,0.403036982902844,0,0.10341940511649,0.444556316881061,0.731474357428133,0.58120916215802,0.0239039778040488,0,0,0,0,0.112451983756847,0.421097818388388,0,0,0,0.0670767436550697,0.489030729616376,0.0107378235862832,0.145358849107769,0.431228721801964,0,0,0.311765924563388,0,0.190402242480394,0.84372450710442,0.612602688836477,0.187311844698896,0.738002301393771,0.74032567233229,0.987972252024874,0.270692801148955,0.178225901394216,0.2707697038778,0.245283933631233,0.907941862144045,0.162107039095512,1,0.872331501798493,0.857213221449576
"Test.FFPE.10",0.296358409234732,0,0.937388768421153,0.572021102850694,0.32656308794842,0.262046037667531,0.378582564521224,0.499611600108984,0,0.150017813008786,0.162977623892869,0.461739219447258,0.183331045880556,0.481640380414578,0.261838515443995,0.732826452520191,0.649307290257921,0.342475055020065,0.545748832022494,0.678047234166554,0.0225876884127171,0,0.80448375859619,0.649298689181564,0.590908604229888,0.727901691906986,0.111672853483411,0.428926707466283,0.000626737798445086,0.443466316855474,0,0,0.445512087262455,0,0.172854183747513,0.756633139126274,0.311923503806091,0.921674005601496,0.426823708983137,0.058977692905542,0,0.772237898257877,0.283045111958609,0,0.709088687741367,0.263524086931972,0,0,0.259987744962182,0.372066730014753,0.26136298872226,0,0.273082957803646,0.0368370501821702,0.186681364739409,0.930221292605379,0.47487120388781,0.557039042954389,0,0.0711061022747618,0.649846278264756,0.566090449236055,0.469807289745351,0,0.0931429980954152,0,0,0.0322875769393465,0.216955381769992,0.428336502735522,0,0,0,0.281823549415463,0.594932401542759,0.259039502702706,0.687558591398903,0.51337502581259,0,0,0.246373187243651,0.0674190833727416,0.491790350137099,0.66311381621233,0.181554750778128,0,0.761040316002043,0.574862452031412,0.937001499160525,0.205492878385042,0.507086802491455,0.320804950198469,0.340266485819625,0.728968524325437,0.382179919645294,0.272749115990195,0.693549163218043,0.695065437719139
